"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Nu_Tilde","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.3264,-2.9135e-21,2.8764e+05,-4.1864,1.8563e-05,-2.9767e-13,-1.3759e-10,1.6285e-14,0,-2.3263e-16,1.1506e+05,0.18776,0.002706,0,0,302.19,0.36626,1,0,1,0,0
1.3271,8.7409e-06,2.8795e+05,0,1.8554e-05,0.06165,28.504,0.00025548,0,5.2074e-05,1.1506e+05,0.18779,0,0,0,302.02,0,1,5e-05,1,5e-05,0
1.328,7.4849e-05,2.8825e+05,0,1.8546e-05,0.087068,40.269,0.00040207,0,0.00010442,1.1506e+05,0.18779,0,0,0,301.83,0,1,0.0001,1,0.0001,0
1.3283,0.00016549,2.8839e+05,0,1.8541e-05,0.096424,44.602,0.00051495,0,0.00015636,1.1506e+05,0.18779,0,0,0,301.74,0,1,0.00015,1,0.00015,0
1.3286,0.00024913,2.8848e+05,0,1.8538e-05,0.10198,47.176,0.00069462,0,0.0002079,1.1506e+05,0.18779,0,0,0,301.68,0,1,0.0002,1,0.0002,0
1.3288,0.00032605,2.8855e+05,0,1.8536e-05,0.10608,49.077,0.00089391,0,0.00025909,1.1506e+05,0.18779,0,0,0,301.63,0,1,0.00025,1,0.00025,0
1.329,0.00039866,2.886e+05,0,1.8534e-05,0.10932,50.579,0.0011041,0,0.00030986,1.1506e+05,0.18779,0,0,0,301.59,0,1,0.0003,1,0.0003,0
1.3291,0.000469,2.8865e+05,0,1.8533e-05,0.11208,51.859,0.001321,0,0.00036024,1.1506e+05,0.18779,0,0,0,301.56,0,1,0.00035,1,0.00035,0
1.3293,0.00053761,2.887e+05,0,1.8532e-05,0.11447,52.967,0.0015439,0,0.00041016,1.1506e+05,0.18779,0,0,0,301.53,0,1,0.0004,1,0.0004,0
1.3294,0.00060485,2.8874e+05,0,1.853e-05,0.11657,53.942,0.0017721,0,0.00045956,1.1506e+05,0.18779,0,0,0,301.51,0,1,0.00045,1,0.00045,0
1.3295,0.00067094,2.8877e+05,0,1.8529e-05,0.11845,54.815,0.0020053,0,0.00050842,1.1506e+05,0.18779,0,0,0,301.48,0,1,0.0005,1,0.0005,0
1.3296,0.00073603,2.888e+05,0,1.8528e-05,0.12016,55.609,0.0022429,0,0.00055672,1.1506e+05,0.18779,0,0,0,301.46,0,1,0.00055,1,0.00055,0
1.3297,0.00080028,2.8884e+05,0,1.8527e-05,0.12175,56.344,0.0024842,0,0.00060452,1.1506e+05,0.18779,0,0,0,301.44,0,1,0.0006,1,0.0006,0
1.3298,0.00086358,2.8886e+05,0,1.8526e-05,0.1232,57.02,0.0027297,0,0.00065171,1.1506e+05,0.18779,0,0,0,301.42,0,1,0.00065,1,0.00065,0
1.3298,0.00092578,2.8889e+05,0,1.8525e-05,0.12454,57.641,0.00298,0,0.00069816,1.1506e+05,0.18779,0,0,0,301.4,0,1,0.0007,1,0.0007,0
1.3299,0.00098757,2.8892e+05,0,1.8525e-05,0.12584,58.242,0.0032321,0,0.00074432,1.1506e+05,0.18779,0,0,0,301.38,0,1,0.00075,1,0.00075,0
1.33,0.0010478,2.8894e+05,0,1.8524e-05,0.127,58.781,0.0034908,0,0.00078938,1.1506e+05,0.18779,0,0,0,301.37,0,1,0.0008,1,0.0008,0
1.3301,0.0011078,2.8896e+05,0,1.8523e-05,0.12814,59.314,0.0037502,0,0.00083432,1.1506e+05,0.18779,0,0,0,301.35,0,1,0.00085,1,0.00085,0
1.3301,0.0011662,2.8899e+05,0,1.8522e-05,0.12918,59.796,0.0040163,0,0.00087806,1.1506e+05,0.18779,0,0,0,301.34,0,1,0.0009,1,0.0009,0
1.3302,0.0012246,2.8901e+05,0,1.8522e-05,0.13022,60.278,0.0042825,0,0.0009218,1.1506e+05,0.18779,0,0,0,301.32,0,1,0.00095,1,0.00095,0
1.3302,0.0012812,2.8903e+05,0,1.8521e-05,0.13116,60.715,0.004556,0,0.00096417,1.1506e+05,0.1878,0,0,0,301.31,0,1,0.001,1,0.001,0
1.3303,0.0013376,2.8905e+05,0,1.852e-05,0.13209,61.147,0.0048303,0,0.0010064,1.1506e+05,0.1878,0,0,0,301.29,0,1,0.00105,1,0.00105,0
1.3304,0.0013929,2.8907e+05,0,1.852e-05,0.13298,61.56,0.0051085,0,0.0010479,1.1506e+05,0.1878,0,0,0,301.28,0,1,0.0011,1,0.0011,0
1.3304,0.001447,2.8908e+05,0,1.8519e-05,0.13382,61.947,0.0053919,0,0.0010885,1.1506e+05,0.1878,0,0,0,301.27,0,1,0.00115,1,0.00115,0
1.3305,0.0015011,2.891e+05,0,1.8519e-05,0.13465,62.335,0.0056752,0,0.001129,1.1506e+05,0.1878,0,0,0,301.26,0,1,0.0012,1,0.0012,0
1.3305,0.0015536,2.8912e+05,0,1.8518e-05,0.13543,62.699,0.0059649,0,0.0011684,1.1506e+05,0.1878,0,0,0,301.25,0,1,0.00125,1,0.00125,0
1.3306,0.0016052,2.8914e+05,0,1.8518e-05,0.13619,63.047,0.0062583,0,0.001207,1.1506e+05,0.1878,0,0,0,301.23,0,1,0.0013,1,0.0013,0
1.3306,0.0016567,2.8915e+05,0,1.8517e-05,0.13694,63.396,0.0065516,0,0.0012457,1.1506e+05,0.1878,0,0,0,301.22,0,1,0.00135,1,0.00135,0
1.3307,0.001707,2.8917e+05,0,1.8516e-05,0.13765,63.729,0.0068502,0,0.0012834,1.1506e+05,0.1878,0,0,0,301.21,0,1,0.0014,1,0.0014,0
1.3307,0.0017558,2.8918e+05,0,1.8516e-05,0.13833,64.044,0.0071547,0,0.00132,1.1506e+05,0.1878,0,0,0,301.2,0,1,0.00145,1,0.00145,0
1.3308,0.0018046,2.892e+05,0,1.8516e-05,0.13901,64.358,0.0074593,0,0.0013566,1.1506e+05,0.1878,0,0,0,301.19,0,1,0.0015,1,0.0015,0
1.3308,0.0018535,2.8921e+05,0,1.8515e-05,0.13968,64.672,0.0077638,0,0.0013932,1.1506e+05,0.1878,0,0,0,301.18,0,1,0.00155,1,0.00155,0
1.3308,0.0018996,2.8923e+05,0,1.8515e-05,0.1403,64.96,0.0080793,0,0.0014279,1.1506e+05,0.1878,0,0,0,301.17,0,1,0.0016,1,0.0016,0
1.3309,0.0019455,2.8924e+05,0,1.8514e-05,0.14091,65.244,0.0083962,0,0.0014622,1.1506e+05,0.1878,0,0,0,301.16,0,1,0.00165,1,0.00165,0
1.3309,0.0019913,2.8925e+05,0,1.8514e-05,0.14152,65.528,0.0087131,0,0.0014966,1.1506e+05,0.1878,0,0,0,301.15,0,1,0.0017,1,0.0017,0
1.331,0.0020371,2.8927e+05,0,1.8513e-05,0.14214,65.812,0.00903,0,0.001531,1.1506e+05,0.1878,0,0,0,301.14,0,1,0.00175,1,0.00175,0
1.331,0.0020803,2.8928e+05,0,1.8513e-05,0.1427,66.074,0.0093586,0,0.0015633,1.1506e+05,0.1878,0,0,0,301.14,0,1,0.0018,1,0.0018,0
1.331,0.002123,2.8929e+05,0,1.8512e-05,0.14325,66.331,0.0096892,0,0.0015953,1.1506e+05,0.1878,0,0,0,301.13,0,1,0.00185,1,0.00185,0
1.3311,0.0021656,2.8931e+05,0,1.8512e-05,0.14381,66.588,0.01002,0,0.0016273,1.1506e+05,0.1878,0,0,0,301.12,0,1,0.0019,1,0.0019,0
1.3311,0.0022083,2.8932e+05,0,1.8512e-05,0.14436,66.846,0.01035,0,0.0016593,1.1506e+05,0.1878,0,0,0,301.11,0,1,0.00195,1,0.00195,0
1.3312,0.00225,2.8933e+05,0,1.8511e-05,0.1449,67.096,0.010685,0,0.0016906,1.1506e+05,0.1878,0,0,0,301.1,0,1,0.002,1,0.002,0
1.3312,0.0022893,2.8934e+05,0,1.8511e-05,0.1454,67.33,0.011031,0,0.0017201,1.1506e+05,0.1878,0,0,0,301.09,0,1,0.00205,1,0.00205,0
1.3312,0.0023286,2.8936e+05,0,1.851e-05,0.1459,67.564,0.011377,0,0.0017495,1.1506e+05,0.1878,0,0,0,301.08,0,1,0.0021,1,0.0021,0
1.3313,0.0023679,2.8937e+05,0,1.851e-05,0.14641,67.797,0.011723,0,0.001779,1.1506e+05,0.1878,0,0,0,301.08,0,1,0.00215,1,0.00215,0
1.3313,0.0024072,2.8938e+05,0,1.851e-05,0.14691,68.031,0.012069,0,0.0018085,1.1506e+05,0.1878,0,0,0,301.07,0,1,0.0022,1,0.0022,0
1.3313,0.0024461,2.8939e+05,0,1.8509e-05,0.14741,68.262,0.012417,0,0.0018376,1.1506e+05,0.1878,0,0,0,301.06,0,1,0.00225,1,0.00225,0
1.3314,0.0024819,2.894e+05,0,1.8509e-05,0.14786,68.475,0.012779,0,0.0018644,1.1506e+05,0.1878,0,0,0,301.05,0,1,0.0023,1,0.0023,0
1.3314,0.0025177,2.8941e+05,0,1.8509e-05,0.14832,68.687,0.013142,0,0.0018913,1.1506e+05,0.1878,0,0,0,301.05,0,1,0.00235,1,0.00235,0
1.3314,0.0025535,2.8942e+05,0,1.8508e-05,0.14878,68.9,0.013505,0,0.0019181,1.1506e+05,0.1878,0,0,0,301.04,0,1,0.0024,1,0.0024,0
1.3315,0.0025893,2.8944e+05,0,1.8508e-05,0.14924,69.113,0.013867,0,0.0019449,1.1506e+05,0.1878,0,0,0,301.03,0,1,0.00245,1,0.00245,0
1.3315,0.0026251,2.8945e+05,0,1.8508e-05,0.14969,69.326,0.01423,0,0.0019717,1.1506e+05,0.1878,0,0,0,301.02,0,1,0.0025,1,0.0025,0
1.3315,0.0026597,2.8946e+05,0,1.8507e-05,0.15014,69.533,0.014598,0,0.0019977,1.1506e+05,0.1878,0,0,0,301.02,0,1,0.00255,1,0.00255,0
1.3316,0.0026918,2.8947e+05,0,1.8507e-05,0.15056,69.727,0.014979,0,0.0020218,1.1506e+05,0.1878,0,0,0,301.01,0,1,0.0026,1,0.0026,0
1.3316,0.002724,2.8948e+05,0,1.8507e-05,0.15097,69.921,0.01536,0,0.0020459,1.1506e+05,0.1878,0,0,0,301,0,1,0.00265,1,0.00265,0
1.3316,0.0027561,2.8949e+05,0,1.8506e-05,0.15139,70.115,0.015741,0,0.0020699,1.1506e+05,0.1878,0,0,0,301,0,1,0.0027,1,0.0027,0
1.3317,0.0027882,2.895e+05,0,1.8506e-05,0.15181,70.309,0.016123,0,0.002094,1.1506e+05,0.1878,0,0,0,300.99,0,1,0.00275,1,0.00275,0
1.3317,0.0028204,2.8951e+05,0,1.8506e-05,0.15223,70.504,0.016504,0,0.0021181,1.1506e+05,0.1878,0,0,0,300.98,0,1,0.0028,1,0.0028,0
1.3317,0.0028525,2.8952e+05,0,1.8505e-05,0.15264,70.698,0.016885,0,0.0021422,1.1506e+05,0.1878,0,0,0,300.97,0,1,0.00285,1,0.00285,0
1.3317,0.0028818,2.8953e+05,0,1.8505e-05,0.15304,70.88,0.017281,0,0.0021641,1.1506e+05,0.1878,0,0,0,300.97,0,1,0.0029,1,0.0029,0
1.3318,0.0029102,2.8954e+05,0,1.8505e-05,0.15342,71.057,0.017682,0,0.0021854,1.1506e+05,0.1878,0,0,0,300.96,0,1,0.00295,1,0.00295,0
1.3318,0.0029385,2.8955e+05,0,1.8504e-05,0.1538,71.235,0.018084,0,0.0022066,1.1506e+05,0.1878,0,0,0,300.96,0,1,0.003,1,0.003,0
1.3318,0.0029669,2.8956e+05,0,1.8504e-05,0.15418,71.413,0.018485,0,0.0022278,1.1506e+05,0.1878,0,0,0,300.95,0,1,0.00305,1,0.00305,0
1.3319,0.0029952,2.8957e+05,0,1.8504e-05,0.15456,71.59,0.018886,0,0.0022491,1.1506e+05,0.1878,0,0,0,300.94,0,1,0.0031,1,0.0031,0
1.3319,0.0030235,2.8957e+05,0,1.8503e-05,0.15494,71.768,0.019288,0,0.0022703,1.1506e+05,0.1878,0,0,0,300.94,0,1,0.00315,1,0.00315,0
1.3319,0.0030519,2.8958e+05,0,1.8503e-05,0.15533,71.946,0.019689,0,0.0022915,1.1506e+05,0.1878,0,0,0,300.93,0,1,0.0032,1,0.0032,0
1.3319,0.003079,2.8959e+05,0,1.8503e-05,0.1557,72.119,0.020097,0,0.0023118,1.1506e+05,0.1878,0,0,0,300.92,0,1,0.00325,1,0.00325,0
1.332,0.0031035,2.896e+05,0,1.8503e-05,0.15605,72.281,0.020521,0,0.0023301,1.1506e+05,0.1878,0,0,0,300.92,0,1,0.0033,1,0.0033,0
1.332,0.0031279,2.8961e+05,0,1.8502e-05,0.1564,72.444,0.020944,0,0.0023484,1.1506e+05,0.1878,0,0,0,300.91,0,1,0.00335,1,0.00335,0
1.332,0.0031523,2.8962e+05,0,1.8502e-05,0.15675,72.607,0.021368,0,0.0023667,1.1506e+05,0.1878,0,0,0,300.9,0,1,0.0034,1,0.0034,0
1.3321,0.0031768,2.8963e+05,0,1.8502e-05,0.1571,72.77,0.021791,0,0.002385,1.1506e+05,0.1878,0,0,0,300.9,0,1,0.00345,1,0.00345,0
1.3321,0.0032012,2.8964e+05,0,1.8501e-05,0.15745,72.933,0.022215,0,0.0024033,1.1506e+05,0.1878,0,0,0,300.89,0,1,0.0035,1,0.0035,0
1.3321,0.0032257,2.8965e+05,0,1.8501e-05,0.1578,73.096,0.022639,0,0.0024216,1.1506e+05,0.1878,0,0,0,300.89,0,1,0.00355,1,0.00355,0
1.3321,0.0032501,2.8966e+05,0,1.8501e-05,0.15815,73.259,0.023062,0,0.0024399,1.1506e+05,0.1878,0,0,0,300.88,0,1,0.0036,1,0.0036,0
1.3322,0.0032745,2.8966e+05,0,1.8501e-05,0.1585,73.422,0.023486,0,0.0024582,1.1506e+05,0.1878,0,0,0,300.87,0,1,0.00365,1,0.00365,0
1.3322,0.0032953,2.8967e+05,0,1.85e-05,0.15882,73.572,0.023931,0,0.0024738,1.1506e+05,0.18781,0,0,0,300.87,0,1,0.0037,1,0.0037,0
1.3322,0.0033157,2.8968e+05,0,1.85e-05,0.15914,73.722,0.024379,0,0.002489,1.1506e+05,0.18781,0,0,0,300.86,0,1,0.00375,1,0.00375,0
1.3322,0.0033362,2.8969e+05,0,1.85e-05,0.15947,73.872,0.024826,0,0.0025043,1.1506e+05,0.18781,0,0,0,300.86,0,1,0.0038,1,0.0038,0
1.3323,0.0033566,2.897e+05,0,1.8499e-05,0.15979,74.021,0.025274,0,0.0025196,1.1506e+05,0.18781,0,0,0,300.85,0,1,0.00385,1,0.00385,0
1.3323,0.003377,2.8971e+05,0,1.8499e-05,0.16011,74.171,0.025722,0,0.0025349,1.1506e+05,0.18781,0,0,0,300.85,0,1,0.0039,1,0.0039,0
1.3323,0.0033975,2.8971e+05,0,1.8499e-05,0.16043,74.321,0.026169,0,0.0025502,1.1506e+05,0.18781,0,0,0,300.84,0,1,0.00395,1,0.00395,0
1.3323,0.0034179,2.8972e+05,0,1.8499e-05,0.16075,74.47,0.026617,0,0.0025655,1.1506e+05,0.18781,0,0,0,300.83,0,1,0.004,1,0.004,0
1.3324,0.0034383,2.8973e+05,0,1.8498e-05,0.16107,74.62,0.027064,0,0.0025808,1.1506e+05,0.18781,0,0,0,300.83,0,1,0.00405,1,0.00405,0
1.3324,0.0034588,2.8974e+05,0,1.8498e-05,0.1614,74.77,0.027512,0,0.0025961,1.1506e+05,0.18781,0,0,0,300.82,0,1,0.0041,1,0.0041,0
1.3324,0.0034774,2.8975e+05,0,1.8498e-05,0.16171,74.914,0.027971,0,0.00261,1.1506e+05,0.18781,0,0,0,300.82,0,1,0.00415,1,0.00415,0
1.3324,0.0034937,2.8976e+05,0,1.8498e-05,0.162,75.052,0.028444,0,0.0026222,1.1506e+05,0.18781,0,0,0,300.81,0,1,0.0042,1,0.0042,0
1.3325,0.00351,2.8976e+05,0,1.8497e-05,0.1623,75.189,0.028918,0,0.0026344,1.1506e+05,0.18781,0,0,0,300.81,0,1,0.00425,1,0.00425,0
1.3325,0.0035264,2.8977e+05,0,1.8497e-05,0.16259,75.327,0.029391,0,0.0026466,1.1506e+05,0.18781,0,0,0,300.8,0,1,0.0043,1,0.0043,0
1.3325,0.0035427,2.8978e+05,0,1.8497e-05,0.16289,75.465,0.029865,0,0.0026588,1.1506e+05,0.18781,0,0,0,300.8,0,1,0.00435,1,0.00435,0
1.3325,0.003559,2.8979e+05,0,1.8497e-05,0.16318,75.602,0.030338,0,0.002671,1.1506e+05,0.18781,0,0,0,300.79,0,1,0.0044,1,0.0044,0
1.3326,0.0035754,2.8979e+05,0,1.8496e-05,0.16348,75.74,0.030811,0,0.0026832,1.1506e+05,0.18781,0,0,0,300.79,0,1,0.00445,1,0.00445,0
1.3326,0.0035917,2.898e+05,0,1.8496e-05,0.16378,75.878,0.031285,0,0.0026954,1.1506e+05,0.18781,0,0,0,300.78,0,1,0.0045,1,0.0045,0
1.3326,0.003608,2.8981e+05,0,1.8496e-05,0.16407,76.016,0.031758,0,0.0027076,1.1506e+05,0.18781,0,0,0,300.78,0,1,0.00455,1,0.00455,0
1.3326,0.0036244,2.8982e+05,0,1.8496e-05,0.16437,76.153,0.032232,0,0.0027199,1.1506e+05,0.18781,0,0,0,300.77,0,1,0.0046,1,0.0046,0
1.3326,0.0036407,2.8983e+05,0,1.8495e-05,0.16466,76.291,0.032705,0,0.0027321,1.1506e+05,0.18781,0,0,0,300.76,0,1,0.00465,1,0.00465,0
1.3327,0.003654,2.8983e+05,0,1.8495e-05,0.16494,76.421,0.033199,0,0.002742,1.1506e+05,0.18781,0,0,0,300.76,0,1,0.0047,1,0.0047,0
1.3327,0.0036661,2.8984e+05,0,1.8495e-05,0.16521,76.547,0.0337,0,0.002751,1.1506e+05,0.18781,0,0,0,300.75,0,1,0.00475,1,0.00475,0
1.3327,0.0036783,2.8985e+05,0,1.8495e-05,0.16549,76.674,0.0342,0,0.0027601,1.1506e+05,0.18781,0,0,0,300.75,0,1,0.0048,1,0.0048,0
1.3327,0.0036904,2.8985e+05,0,1.8494e-05,0.16576,76.801,0.034701,0,0.0027692,1.1506e+05,0.18781,0,0,0,300.74,0,1,0.00485,1,0.00485,0
1.3328,0.0037025,2.8986e+05,0,1.8494e-05,0.16603,76.928,0.035202,0,0.0027782,1.1506e+05,0.18781,0,0,0,300.74,0,1,0.0049,1,0.0049,0
1.3328,0.0037147,2.8987e+05,0,1.8494e-05,0.1663,77.055,0.035703,0,0.0027873,1.1506e+05,0.18781,0,0,0,300.73,0,1,0.00495,1,0.00495,0
1.3328,0.0037268,2.8988e+05,0,1.8494e-05,0.16658,77.182,0.036204,0,0.0027964,1.1506e+05,0.18781,0,0,0,300.73,0,1,0.005,1,0.005,0
1.3328,0.003739,2.8988e+05,0,1.8493e-05,0.16685,77.308,0.036705,0,0.0028054,1.1506e+05,0.18781,0,0,0,300.72,0,1,0.00505,1,0.00505,0
1.3328,0.0037511,2.8989e+05,0,1.8493e-05,0.16712,77.435,0.037206,0,0.0028145,1.1506e+05,0.18781,0,0,0,300.72,0,1,0.0051,1,0.0051,0
1.3329,0.0037633,2.899e+05,0,1.8493e-05,0.16739,77.562,0.037707,0,0.0028235,1.1506e+05,0.18781,0,0,0,300.71,0,1,0.00515,1,0.00515,0
1.3329,0.0037754,2.8991e+05,0,1.8493e-05,0.16766,77.689,0.038208,0,0.0028326,1.1506e+05,0.18781,0,0,0,300.71,0,1,0.0052,1,0.0052,0
1.3329,0.0037875,2.8991e+05,0,1.8492e-05,0.16794,77.816,0.038709,0,0.0028417,1.1506e+05,0.18781,0,0,0,300.7,0,1,0.00525,1,0.00525,0
1.3329,0.003797,2.8992e+05,0,1.8492e-05,0.1682,77.936,0.039227,0,0.0028487,1.1506e+05,0.18781,0,0,0,300.7,0,1,0.0053,1,0.0053,0
1.333,0.0038049,2.8993e+05,0,1.8492e-05,0.16845,78.053,0.039757,0,0.0028546,1.1506e+05,0.18781,0,0,0,300.69,0,1,0.00535,1,0.00535,0
1.333,0.0038128,2.8993e+05,0,1.8492e-05,0.1687,78.17,0.040287,0,0.0028605,1.1506e+05,0.18781,0,0,0,300.69,0,1,0.0054,1,0.0054,0
1.333,0.0038207,2.8994e+05,0,1.8492e-05,0.16895,78.286,0.040816,0,0.0028663,1.1506e+05,0.18781,0,0,0,300.69,0,1,0.00545,1,0.00545,0
1.333,0.0038285,2.8995e+05,0,1.8491e-05,0.1692,78.403,0.041346,0,0.0028722,1.1506e+05,0.18781,0,0,0,300.68,0,1,0.0055,1,0.0055,0
1.333,0.0038364,2.8995e+05,0,1.8491e-05,0.16945,78.52,0.041875,0,0.002878,1.1506e+05,0.18781,0,0,0,300.68,0,1,0.00555,1,0.00555,0
1.3331,0.0038443,2.8996e+05,0,1.8491e-05,0.1697,78.637,0.042405,0,0.0028839,1.1506e+05,0.18781,0,0,0,300.67,0,1,0.0056,1,0.0056,0
1.3331,0.0038522,2.8997e+05,0,1.8491e-05,0.16995,78.754,0.042934,0,0.0028898,1.1506e+05,0.18781,0,0,0,300.67,0,1,0.00565,1,0.00565,0
1.3331,0.00386,2.8997e+05,0,1.849e-05,0.1702,78.87,0.043464,0,0.0028956,1.1506e+05,0.18781,0,0,0,300.66,0,1,0.0057,1,0.0057,0
1.3331,0.0038679,2.8998e+05,0,1.849e-05,0.17045,78.987,0.043993,0,0.0029015,1.1506e+05,0.18781,0,0,0,300.66,0,1,0.00575,1,0.00575,0
1.3331,0.0038758,2.8999e+05,0,1.849e-05,0.1707,79.104,0.044523,0,0.0029074,1.1506e+05,0.18781,0,0,0,300.65,0,1,0.0058,1,0.0058,0
1.3332,0.0038837,2.9e+05,0,1.849e-05,0.17095,79.221,0.045053,0,0.0029132,1.1506e+05,0.18781,0,0,0,300.65,0,1,0.00585,1,0.00585,0
1.3332,0.0038915,2.9e+05,0,1.849e-05,0.1712,79.338,0.045582,0,0.0029191,1.1506e+05,0.18781,0,0,0,300.64,0,1,0.0059,1,0.0059,0
1.3332,0.0038994,2.9001e+05,0,1.8489e-05,0.17145,79.454,0.046112,0,0.002925,1.1506e+05,0.18781,0,0,0,300.64,0,1,0.00595,1,0.00595,0
1.3332,0.0039032,2.9002e+05,0,1.8489e-05,0.17169,79.562,0.046669,0,0.0029277,1.1506e+05,0.18781,0,0,0,300.63,0,1,0.006,1,0.006,0
1.3332,0.0039067,2.9002e+05,0,1.8489e-05,0.17192,79.67,0.047228,0,0.0029303,1.1506e+05,0.18781,0,0,0,300.63,0,1,0.00605,1,0.00605,0
1.3333,0.0039103,2.9003e+05,0,1.8489e-05,0.17215,79.777,0.047786,0,0.002933,1.1506e+05,0.18781,0,0,0,300.62,0,1,0.0061,1,0.0061,0
1.3333,0.0039138,2.9003e+05,0,1.8488e-05,0.17238,79.884,0.048345,0,0.0029356,1.1506e+05,0.18781,0,0,0,300.62,0,1,0.00615,1,0.00615,0
1.3333,0.0039174,2.9004e+05,0,1.8488e-05,0.17261,79.992,0.048903,0,0.0029382,1.1506e+05,0.18781,0,0,0,300.62,0,1,0.0062,1,0.0062,0
1.3333,0.0039209,2.9005e+05,0,1.8488e-05,0.17284,80.099,0.049462,0,0.0029408,1.1506e+05,0.18781,0,0,0,300.61,0,1,0.00625,1,0.00625,0
1.3333,0.0039244,2.9005e+05,0,1.8488e-05,0.17307,80.207,0.050021,0,0.0029434,1.1506e+05,0.18782,0,0,0,300.61,0,1,0.0063,1,0.0063,0
1.3334,0.003928,2.9006e+05,0,1.8488e-05,0.1733,80.314,0.050579,0,0.002946,1.1506e+05,0.18782,0,0,0,300.6,0,1,0.00635,1,0.00635,0
1.3334,0.0039315,2.9007e+05,0,1.8487e-05,0.17353,80.421,0.051138,0,0.0029486,1.1506e+05,0.18782,0,0,0,300.6,0,1,0.0064,1,0.0064,0
1.3334,0.0039351,2.9007e+05,0,1.8487e-05,0.17376,80.529,0.051697,0,0.0029513,1.1506e+05,0.18782,0,0,0,300.59,0,1,0.00645,1,0.00645,0
1.3334,0.0039386,2.9008e+05,0,1.8487e-05,0.17399,80.636,0.052255,0,0.0029539,1.1506e+05,0.18782,0,0,0,300.59,0,1,0.0065,1,0.0065,0
1.3334,0.0039422,2.9009e+05,0,1.8487e-05,0.17422,80.744,0.052814,0,0.0029565,1.1506e+05,0.18782,0,0,0,300.58,0,1,0.00655,1,0.00655,0
1.3335,0.0039457,2.9009e+05,0,1.8487e-05,0.17445,80.851,0.053372,0,0.0029591,1.1506e+05,0.18782,0,0,0,300.58,0,1,0.0066,1,0.0066,0
1.3335,0.0039493,2.901e+05,0,1.8486e-05,0.17468,80.958,0.053931,0,0.0029617,1.1506e+05,0.18782,0,0,0,300.58,0,1,0.00665,1,0.00665,0
1.3335,0.0039528,2.9011e+05,0,1.8486e-05,0.17491,81.066,0.05449,0,0.0029643,1.1506e+05,0.18782,0,0,0,300.57,0,1,0.0067,1,0.0067,0
1.3335,0.0039541,2.9011e+05,0,1.8486e-05,0.17513,81.169,0.055063,0,0.0029653,1.1506e+05,0.18782,0,0,0,300.57,0,1,0.00675,1,0.00675,0
1.3335,0.0039533,2.9012e+05,0,1.8486e-05,0.17534,81.267,0.055649,0,0.0029646,1.1506e+05,0.18782,0,0,0,300.56,0,1,0.0068,1,0.0068,0
1.3336,0.0039524,2.9012e+05,0,1.8486e-05,0.17556,81.366,0.056236,0,0.0029639,1.1506e+05,0.18782,0,0,0,300.56,0,1,0.00685,1,0.00685,0
